	Domain	Supergroup	Division	Subdivision	Class	Order	Family	Genus	Species
ASV_172	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	SAR11_clade	Clade_II	Clade_II_X	Clade_II_X_sp.
ASV_173	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	NA	NA	NA	NA
ASV_174	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_175	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Negativicutes	Selenomonadales	Veillonellaceae	NA	NA
ASV_176	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ib	Clade_Ib_sp.
ASV_177	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	NA	NA	NA	NA
ASV_178	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_179	Bacteria	FCB	Bacteroidetes	Bacteroidetes_X	Bacteroidia	Cytophagales	Amoebophilaceae	Candidatus_Amoebophilus	Candidatus_Amoebophilus_sp.
ASV_180	Eukaryota:plas	TSAR:plas	Alveolata:plas	Chrompodellids:plas	Colpodellidea:plas	Colpodellida:plas	Colpodellaceae:plas	Colpodellidae:plas	Colpodellidae_sp.:plas
ASV_181	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Alcaligenes	Alcaligenes_sp.
ASV_182	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_UCG014	Ruminococcaceae_UCG014_sp.
ASV_183	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ia	Clade_Ia_sp.
ASV_184	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	Rhizobiales	NA	NA	NA
ASV_185	Bacteria	Terrabacteria	Actinobacteria	Actinobacteria_X	Actinobacteria_XX	Propionibacteriales	Propionibacteriaceae	Cutibacterium	Cutibacterium_sp.
ASV_186	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio_sp.
ASV_187	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas_sp.
ASV_188	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Cellvibrionales	Halieaceae	OM60(NOR5)_clade	OM60(NOR5)_clade_sp.
ASV_189	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	SAR11_clade	Clade_II	Clade_II_X	Clade_II_X_sp.
ASV_190	Archaea	TACK	Thaumarchaeota	Thaumarchaeota_X	Nitrososphaeria	Nitrosotaleales	Nitrosotaleaceae	Nitrosotaleaceae_X	Nitrosotaleaceae_X_sp.
ASV_191	Bacteria	PANNAM	Acidobacteria	Acidobacteria_X	Acidobacteriia	Acidobacteriales	Acidobacteriales_X	Acidobacteriales_XX	Acidobacteriales_XX_sp.
ASV_192	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	Faecalibacterium_sp.
ASV_193	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium_5	Lachnoclostridium_5_sp.
ASV_194	Bacteria	CMS	Cyanobacteria	Cyanobacteria_X	Cyanophyceae	Synechococcales	Cyanobiaceae	Synechococcus_CC9902	Synechococcus_CC9902_sp.
ASV_195	Bacteria	NA	NA	NA	NA	NA	NA	NA	NA
ASV_196	Eukaryota:mito	Archaeplastida:mito	Streptophyta:mito	Streptophyta_X:mito	Embryophyceae:mito	Embryophyceae_X:mito	Embryophyceae_XX:mito	Plantago:mito	Plantago_coronopus:mito
ASV_197	Bacteria	Terrabacteria	Actinobacteria	Actinobacteria_X	Actinobacteria_XX	Frankiales	NA	NA	NA
ASV_198	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	Leuconostoc_sp.
ASV_199	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Alteromonadales	Marinobacteraceae	Marinobacter	Marinobacter_sp.
ASV_200	Bacteria	DST	Deinococcus_Thermus	Deinococcus_Thermus_X	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Deinococcus_sp.
ASV_201	Bacteria	CMS	Cyanobacteria	Cyanobacteria_X	Cyanophyceae	Synechococcales	Cyanobiaceae	Synechococcus_CC9902	Synechococcus_CC9902_sp.
ASV_202	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Arenicellales	Arenicellaceae	Arenicellaceae_X	Arenicellaceae_X_sp.
ASV_203	Bacteria	FCB	Bacteroidetes	Bacteroidetes_X	Bacteroidia	Flavobacteriales	NS7_marine_group	NS7_marine_group_X	NS7_marine_group_X_sp.
ASV_204	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	Alphaproteobacteria_X	Alphaproteobacteria_XX	Alphaproteobacteria_XXX	Alphaproteobacteria_XXX_sp.
ASV_205	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas_sp.
ASV_206	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	Micropepsales	Micropepsaceae	Micropepsaceae_X	Micropepsaceae_X_sp.
ASV_207	Eukaryota:plas	Archaeplastida:plas	Rhodophyta:plas	Rhodophyta_X:plas	Florideophyceae:plas	Ceramiales:plas	Ceramiales_X:plas	Ceramiales_XX:plas	Ceramiales_XX_sp.:plas
ASV_208	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	NA	NA	NA	NA
ASV_209	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_210	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	NA	NA	NA	NA
ASV_211	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	SAR86_clade	SAR86_clade_X	SAR86_clade_XX	SAR86_clade_XX_sp.
ASV_212	Eukaryota:plas	Archaeplastida:plas	Chlorophyta:plas	Chlorophyta_X:plas	Chloropicophyceae:plas	Chloropicales:plas	Chloropicaceae:plas	Chloroparvula:plas	Chloroparvula_B2_sp.:plas
ASV_213	Bacteria	FCB	Bacteroidetes	Bacteroidetes_X	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_sp.
ASV_214	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Alteromonadales	Marinobacteraceae	Marinobacter	Marinobacter_sp.
ASV_215	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	SAR86_clade	SAR86_clade_X	SAR86_clade_XX	SAR86_clade_XX_sp.
ASV_216	Bacteria	PVC	Planctomycetes	Planctomycetes_X	Planctomycetacia	Pirellulales	Pirellulaceae	Blastopirellula	Blastopirellula_sp.
ASV_217	Archaea	Methanoteca	Euryarchaeota	Euryarchaeota_X	NA	NA	NA	NA	NA
ASV_218	Bacteria	FCB	Bacteroidetes	Bacteroidetes_X	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_sp.
ASV_219	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Deltaproteobacteria	Syntrophobacterales	Syntrophaceae	NA	NA
ASV_220	Bacteria	DST	Deinococcus_Thermus	Deinococcus_Thermus_X	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Deinococcus_sp.
ASV_221	Bacteria	PVC	Planctomycetes	Planctomycetes_X	NA	NA	NA	NA	NA
ASV_222	Archaea	Methanoteca	Euryarchaeota	Euryarchaeota_X	NA	NA	NA	NA	NA
ASV_223	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	Alphaproteobacteria_X	Alphaproteobacteria_XX	Alphaproteobacteria_XXX	Alphaproteobacteria_XXX_sp.
ASV_224	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ib	Clade_Ib_sp.
ASV_225	Eukaryota:plas	TSAR:plas	Stramenopiles:plas	Gyrista:plas	Bacillariophyceae:plas	NA	NA	NA	NA
ASV_226	Eukaryota:plas	TSAR:plas	Stramenopiles:plas	Gyrista:plas	Eustigmatophyceae:plas	Eustigmatophyceae_X:plas	Eustigmatophyceae_XX:plas	Nannochloropsis:plas	Nannochloropsis_sp.:plas
ASV_227	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_sp.
ASV_228	Bacteria	CMS	Cyanobacteria	Cyanobacteria_X	Cyanophyceae	Synechococcales	Cyanobiaceae	Prochlorococcus_MIT9313	Prochlorococcus_MIT9313_sp.
ASV_229	NA	NA	NA	NA	NA	NA	NA	NA	NA
ASV_230	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	KI89A_clade	KI89A_clade_X	KI89A_clade_XX	KI89A_clade_XX_sp.
ASV_231	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
ASV_232	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Enhydrobacter	Enhydrobacter_sp.
ASV_233	Eukaryota:plas	TSAR:plas	Stramenopiles:plas	Gyrista:plas	Bacillariophyceae:plas	Naviculales:plas	Naviculaceae:plas	Navicula:plas	Navicula_sp.:plas
ASV_234	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	SAR86_clade	SAR86_clade_X	SAR86_clade_XX	SAR86_clade_XX_sp.
ASV_235	NA	NA	NA	NA	NA	NA	NA	NA	NA
ASV_236	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia_sp.
ASV_237	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_sp.
ASV_238	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	NA	NA	NA	NA
ASV_239	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	NA	NA
ASV_240	Bacteria	FCB	Bacteroidetes	Bacteroidetes_X	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_sp.
ASV_241	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Cellvibrionales	Halieaceae	OM60(NOR5)_clade	OM60(NOR5)_clade_sp.
ASV_242	Eukaryota:plas	TSAR:plas	Stramenopiles:plas	Gyrista:plas	Bacillariophyceae:plas	Thalassiophysales:plas	Catenulaceae:plas	Amphora:plas	Amphora_sp.:plas
ASV_243	Bacteria	Gracilicutes	Spirochaetes	Spirochaetes_X	Spirochaetia	Spirochaetales	Spirochaetaceae	Alkalispirochaeta	Alkalispirochaeta_sp.
ASV_244	Bacteria	FCB	Bacteroidetes	Bacteroidetes_X	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium_sp.
ASV_245	Bacteria	FCB	Bacteroidetes	Bacteroidetes_X	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS4_marine_group	NS4_marine_group_sp.
ASV_246	Eukaryota:mito	NA	NA	NA	NA	NA	NA	NA	NA
ASV_247	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Oceanospirillales	Pseudohongiellaceae	Pseudohongiella	Pseudohongiella_sp.
ASV_248	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
ASV_249	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_sp.
ASV_250	Eukaryota	NA	NA	NA	NA	NA	NA	NA	NA
ASV_251	Eukaryota:mito	NA	NA	NA	NA	NA	NA	NA	NA
ASV_252	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	OM182_clade	OM182_clade_X	OM182_clade_XX	OM182_clade_XX_sp.
ASV_253	Eukaryota	NA	NA	NA	NA	NA	NA	NA	NA
ASV_254	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	NA	NA	NA	NA
ASV_255	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_X	Lachnospiraceae_X_sp.
ASV_256	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	NA	NA
ASV_257	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	NA	NA	NA	NA
ASV_258	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	SAR86_clade	SAR86_clade_X	SAR86_clade_XX	SAR86_clade_XX_sp.
ASV_259	NA	NA	NA	NA	NA	NA	NA	NA	NA
ASV_260	Bacteria	FCB	Bacteroidetes	Bacteroidetes_X	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella	Alloprevotella_sp.
ASV_261	Bacteria	CMS	Cyanobacteria	Cyanobacteria_X	Cyanophyceae	Oscillatoriales	Oscillatoriales_X	Trichodesmium	NA
ASV_262	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	Puniceispirillales	SAR116_clade	SAR116_clade_X	SAR116_clade_X_sp.
ASV_263	Bacteria	CMS	Cyanobacteria	Cyanobacteria_X	Cyanophyceae	Synechococcales	Cyanobiaceae	Synechococcus_CC9902	Synechococcus_CC9902_sp.
ASV_264	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	NA	NA
ASV_265	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_X	Lachnospiraceae_X_sp.
ASV_266	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus_sp.
ASV_267	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Deltaproteobacteria	NA	NA	NA	NA
ASV_268	Eukaryota:plas	Haptista:plas	Haptophyta:plas	Haptophyta_X:plas	Prymnesiophyceae:plas	Phaeocystales:plas	Phaeocystaceae:plas	Phaeocystis:plas	Phaeocystis_sp.:plas
ASV_269	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter_sp.
ASV_270	Eukaryota:plas	TSAR:plas	Stramenopiles:plas	Gyrista:plas	Diatomeae_X:plas	Diatomeae_XX:plas	Diatomeae_XXX:plas	Diatomeae_XXXX:plas	Diatomeae_XXXX_sp.:plas
ASV_271	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_272	NA	NA	NA	NA	NA	NA	NA	NA	NA
ASV_273	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	SAR86_clade	SAR86_clade_X	SAR86_clade_XX	SAR86_clade_XX_sp.
ASV_274	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	Puniceispirillales	SAR116_clade	SAR116_clade_X	SAR116_clade_X_sp.
ASV_275	Eukaryota:plas	Haptista:plas	Haptophyta:plas	Haptophyta_X:plas	Prymnesiophyceae:plas	Phaeocystales:plas	Phaeocystaceae:plas	Phaeocystis:plas	Phaeocystis_sp.:plas
ASV_276	Bacteria	CMS	Cyanobacteria	Cyanobacteria_X	Cyanophyceae	Synechococcales	Cyanobiaceae	Synechococcus_CC9902	Synechococcus_CC9902_sp.
ASV_277	Bacteria	NA	NA	NA	NA	NA	NA	NA	NA
ASV_278	Eukaryota:plas	Archaeplastida:plas	Streptophyta:plas	Streptophyta_X:plas	Embryophyceae:plas	Embryophyceae_X:plas	Embryophyceae_XX:plas	NA	NA
ASV_279	Bacteria	FCB	Bacteroidetes	Bacteroidetes_X	Bacteroidia	Cytophagales	Cyclobacteriaceae	NA	NA
ASV_280	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ia	Clade_Ia_sp.
ASV_281	Eukaryota:plas	TSAR:plas	Stramenopiles:plas	Gyrista:plas	Bacillariophyceae:plas	NA	NA	NA	NA
ASV_282	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_283	Bacteria	PVC	Planctomycetes	Planctomycetes_X	Planctomycetacia	Pirellulales	Pirellulaceae	Rhodopirellula	Rhodopirellula_sp.
ASV_284	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas_sp.
ASV_285	Bacteria	Gracilicutes	Spirochaetes	Spirochaetes_X	Spirochaetia	Spirochaetales	Spirochaetaceae	Alkalispirochaeta	Alkalispirochaeta_sp.
ASV_286	Bacteria	Terrabacteria	Actinobacteria	Actinobacteria_X	Actinobacteria_XX	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium_sp.
ASV_287	Eukaryota:plas	TSAR:plas	Stramenopiles:plas	Gyrista:plas	Coscinodiscophyceae:plas	Corethrales:plas	Corethraceae:plas	Corethron:plas	Corethron_hystrix:plas
ASV_288	Bacteria	FCB	Bacteroidetes	Bacteroidetes_X	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS5_marine_group	NS5_marine_group_sp.
ASV_289	Eukaryota:plas	TSAR:plas	Stramenopiles:plas	Gyrista:plas	Bacillariophyceae:plas	Bacillariales:plas	Bacillariaceae:plas	Cylindrotheca:plas	Cylindrotheca_closterium:plas
ASV_290	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia_sp.
ASV_291	Eukaryota:plas	Archaeplastida:plas	Streptophyta:plas	Streptophyta_X:plas	Embryophyceae:plas	Embryophyceae_X:plas	Embryophyceae_XX:plas	Artemisia:plas	Artemisia_annua:plas
ASV_292	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	Anaerostipes_sp.
ASV_293	Eukaryota:plas	Haptista:plas	Haptophyta:plas	Haptophyta_X:plas	Prymnesiophyceae:plas	Phaeocystales:plas	Phaeocystaceae:plas	Phaeocystis:plas	Phaeocystis_sp.:plas
ASV_294	Bacteria	FCB	Bacteroidetes	Bacteroidetes_X	Bacteroidia	Chitinophagales	Saprospiraceae	Lewinella	Lewinella_sp.
ASV_295	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Vibrionales	Vibrionaceae	NA	NA
ASV_296	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Parasutterella	Parasutterella_sp.
ASV_297	Bacteria	FCB	Bacteroidetes	Bacteroidetes_X	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella_7	Prevotella_7_sp.
ASV_298	Eukaryota:plas	TSAR:plas	Stramenopiles:plas	Gyrista:plas	NA	NA	NA	NA	NA
ASV_299	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ia	Clade_Ia_sp.
ASV_300	Bacteria	FCB	Bacteroidetes	Bacteroidetes_X	Bacteroidia	Flavobacteriales	NA	NA	NA
ASV_301	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	SAR11_clade	Clade_II	Clade_II_X	Clade_II_X_sp.
ASV_302	Eukaryota:plas	TSAR:plas	Stramenopiles:plas	Gyrista:plas	NA	NA	NA	NA	NA
ASV_303	Eukaryota:plas	TSAR:plas	Stramenopiles:plas	Gyrista:plas	Bacillariophyceae:plas	NA	NA	NA	NA
ASV_304	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Erwinia	Erwinia_sp.
ASV_305	Eukaryota:plas	TSAR:plas	Stramenopiles:plas	Gyrista:plas	Coscinodiscophyceae:plas	Corethrales:plas	Corethraceae:plas	Corethron:plas	Corethron_hystrix:plas
ASV_306	Bacteria	Terrabacteria	Actinobacteria	Actinobacteria_X	Actinobacteria_XX	Micrococcales	Micrococcaceae	Micrococcus	Micrococcus_sp.
ASV_307	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	SAR11_clade	Clade_II	Clade_II_X	Clade_II_X_sp.
ASV_308	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Clostridia	Clostridiales	Ruminococcaceae	[Eubacterium]_coprostanoligenes_group	[Eubacterium]_coprostanoligenes_group_sp.
ASV_309	Eukaryota:plas	TSAR:plas	Stramenopiles:plas	Gyrista:plas	Eustigmatophyceae:plas	Eustigmatophyceae_X:plas	Eustigmatophyceae_XX:plas	Nannochloropsis:plas	Nannochloropsis_sp.:plas
ASV_310	Bacteria	DST	Synergistetes	Synergistetes_X	Synergistia	Synergistales	Synergistaceae	NA	NA
ASV_311	Eukaryota:plas	Archaeplastida:plas	Streptophyta:plas	Streptophyta_X:plas	Embryophyceae:plas	Embryophyceae_X:plas	Embryophyceae_XX:plas	Artemisia:plas	Artemisia_annua:plas
ASV_312	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	NA	NA	NA	NA
ASV_313	Bacteria	FCB	Bacteroidetes	Bacteroidetes_X	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS5_marine_group	NS5_marine_group_sp.
ASV_314	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	SAR86_clade	SAR86_clade_X	SAR86_clade_XX	SAR86_clade_XX_sp.
ASV_315	Eukaryota:plas	TSAR:plas	Stramenopiles:plas	Gyrista:plas	Bacillariophyceae:plas	NA	NA	NA	NA
ASV_316	Bacteria	CMS	Cyanobacteria	Cyanobacteria_X	Cyanophyceae	Nostocales	Microcystaceae	Microcystis_PCC7914	Microcystis_PCC7914_sp.
ASV_317	Bacteria	CMS	Cyanobacteria	Cyanobacteria_X	Cyanophyceae	Synechococcales	Cyanobiaceae	Synechococcus_CC9902	Synechococcus_CC9902_sp.
ASV_318	Bacteria	FCB	Bacteroidetes	Bacteroidetes_X	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS4_marine_group	NS4_marine_group_sp.
ASV_319	Bacteria	FCB	Bacteroidetes	Bacteroidetes_X	Bacteroidia	Cytophagales	Cyclobacteriaceae	Marinoscillum	Marinoscillum_sp.
ASV_320	Bacteria	FCB	Bacteroidetes	Bacteroidetes_X	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides_sp.
ASV_321	Bacteria	CMS	Cyanobacteria	Cyanobacteria_X	Cyanophyceae	Synechococcales	Cyanobiaceae	Prochlorococcus_MIT9313	Prochlorococcus_MIT9313_sp.
ASV_322	Bacteria	FCB	Bacteroidetes	Bacteroidetes_X	Bacteroidia	Bacteroidales	NA	NA	NA
ASV_323	Bacteria	FCB	Bacteroidetes	Bacteroidetes_X	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS4_marine_group	NS4_marine_group_sp.
ASV_324	NA	NA	NA	NA	NA	NA	NA	NA	NA
ASV_325	Bacteria	FCB	Bacteroidetes	Bacteroidetes_X	Bacteroidia	Cytophagales	Amoebophilaceae	Candidatus_Amoebophilus	Candidatus_Amoebophilus_sp.
ASV_326	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ia	Clade_Ia_sp.
ASV_327	Bacteria	CMS	Cyanobacteria	Cyanobacteria_X	Cyanophyceae	Synechococcales	Cyanobiaceae	Synechococcus_CC9902	Synechococcus_CC9902_sp.
ASV_328	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Negativicutes	Selenomonadales	Acidaminococcaceae	Phascolarctobacterium	Phascolarctobacterium_sp.
ASV_329	Eukaryota:plas	TSAR:plas	Stramenopiles:plas	Gyrista:plas	Phaeophyceae:plas	Phaeophyceae_X:plas	Phaeophyceae_XX:plas	NA	NA
ASV_330	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	Faecalibacterium_sp.
ASV_331	NA	NA	NA	NA	NA	NA	NA	NA	NA
ASV_332	Bacteria	FCB	Bacteroidetes	Bacteroidetes_X	Bacteroidia	Flavobacteriales	NA	NA	NA
ASV_333	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Vibrionales	Vibrionaceae	Photobacterium	Photobacterium_sp.
ASV_334	Eukaryota:plas	Haptista:plas	Haptophyta:plas	Haptophyta_X:plas	Prymnesiophyceae:plas	Prymnesiales:plas	Chrysochromulinaceae:plas	Chrysochromulina:plas	Chrysochromulina_sp.:plas
ASV_335	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	SAR11_clade	Clade_II	Clade_II_X	Clade_II_X_sp.
ASV_336	Eukaryota	NA	NA	NA	NA	NA	NA	NA	NA
ASV_337	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Achromobacter	Achromobacter_sp.
ASV_338	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	NA	NA	NA	NA
ASV_339	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium	Haliangium_sp.
ASV_340	Eukaryota:plas	TSAR:plas	Stramenopiles:plas	Gyrista:plas	Dictyochophyceae:plas	Dictyochophyceae_X:plas	Dictyochophyceae_XX:plas	Dictyochophyceae_XXX:plas	Dictyochophyceae_XXX_sp.:plas
ASV_341	Eukaryota:mito	Obazoa:mito	Opisthokonta:mito	Metazoa:mito	Craniata:mito	Craniata_X:mito	Mammalia:mito	Mus:mito	NA
ASV_342	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium_sp.
ASV_343	Bacteria	DST	Synergistetes	Synergistetes_X	Synergistia	Synergistales	Synergistaceae	Candidatus_Tammella	Candidatus_Tammella_sp.
ASV_344	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Cellvibrionales	Halieaceae	OM60(NOR5)_clade	OM60(NOR5)_clade_sp.
ASV_345	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Arenicellales	Arenicellaceae	Arenicellaceae_X	Arenicellaceae_X_sp.
